user_id,full_name,age,gender,employment_status,occupation,monthly_income,education_level,residential_status,marital_status,credit_score,risk_category,payment_default_probability,debt_service_ratio,financial_stability_score,creditworthiness_rating,behavioral_score,payment_consistency_score
088d3e83-8efb-486f-8206-4e3936667827,Todd Fowler,27,Female,Employed,Naval architect,9794.39,PhD,Rent,Single,777,Low,0.94,0.13,45,A,91,88
572d73d8-c73b-44ee-82e6-2cf263a629b9,Jessica Preston,21,Male,Employed,"Education officer, community",4398.38,Master,Rent,Single,457,High,0.59,0.4,57,C,79,37
23de3de5-ce65-4f84-93cd-166e618af30e,Matthew Smith,22,Female,Self-employed,Facilities manager,4579.79,Master,Rent,Single,693,Medium,0.47,0.09,52,C,53,32
f07cd89d-a215-4bdb-9559-e8d3a347c511,Kimberly Parker,29,Male,Employed,Retail banker,13401.54,Master,Own,Single,756,Low,0.43,0.34,45,B,15,70
28db3712-342d-4a02-9189-b9a3c9db5458,Amy Jones,24,Male,Employed,Careers information officer,5306.6,Master,Own,Single,750,Low,0.47,0.37,14,D,94,57
91fea018-d561-4d4d-a769-f546569aab9f,Amber Fowler,29,Female,Employed,"Scientist, biomedical",6430.94,PhD,Own,Married,324,High,0.13,0.42,76,D,87,40
768de6d2-9f75-48ca-b64c-f928134c2202,Katie Daniels DVM,24,Male,Employed,Lawyer,3322.13,Master,Own,Married,429,High,0.74,0.48,67,B,33,42
2565097a-cf09-4c07-b940-0ebf18d7a405,Ann Walsh,24,Male,Self-employed,Commercial art gallery manager,7966.61,Bachelor,Own,Single,696,Medium,0.22,0.14,61,D,35,99
b69ec62c-8a2c-4930-83de-dcce92bef51e,Jacqueline Fuller,29,Female,Employed,Make,5459.47,Master,Rent,Married,686,Medium,0.16,0.16,20,D,100,11
9759844f-52b1-41f5-aaa1-c218710c1d4a,Blake Hernandez DVM,26,Female,Employed,"Nurse, children's",10752.15,Bachelor,Own,Married,446,High,0.58,0.21,36,C,16,86
7dc32162-170f-4aac-8bc8-7ae47e2c1c5a,Samantha Dunn,23,Male,Employed,"Pilot, airline",7206.22,Master,Own,Married,637,Medium,0.01,0.22,19,A,3,30
cb77c3b4-62fd-41d8-bc61-d65f0f2f243c,Cheryl Copeland,27,Male,Employed,"Education officer, environmental",14659.21,Bachelor,Rent,Married,527,Medium,0.69,0.32,68,B,46,15
1d7d4c2e-65fc-43da-bee5-d39f0a053752,Morgan Robbins,26,Female,Employed,Higher education lecturer,3191.93,Master,Own,Single,326,High,0.97,0.23,46,D,58,3
2ae760c8-7892-4fd9-ba90-da935bae0fbe,Steven Kennedy,23,Male,Self-employed,"Psychologist, occupational",10643.19,Master,Rent,Single,497,High,0.25,0.09,81,B,27,52
6bd6abd3-1bcb-49b7-9155-f84abe2af601,Barbara Walker,21,Female,Self-employed,Occupational hygienist,9177.94,Bachelor,Rent,Married,506,Medium,0.89,0.3,67,B,92,71
a2bd3b6f-38d1-4596-9f8d-1ef9c24eb7d0,Michael Sweeney,23,Male,Self-employed,"Programmer, applications",4855.2,Bachelor,Own,Married,822,Low,0.91,0.23,39,C,78,97
7dafc54f-da79-48c4-a5f2-f001ef39b5f7,Christopher Alvarez,24,Male,Self-employed,Warden/ranger,11495.07,Bachelor,Rent,Married,625,Medium,0.81,0.04,24,D,8,61
5e8c4471-dff1-43b8-bd04-d377740cccb0,Matthew Mendoza,26,Female,Employed,Photographer,8968.3,Master,Rent,Single,422,High,0.69,0.5,51,C,29,91
1255cd27-3687-4f27-9208-0918a33615cf,Carrie Bailey,23,Female,Self-employed,Armed forces training and education officer,12744.82,Master,Own,Single,681,Medium,0.24,0.14,6,B,27,37
30643857-feb7-4b7d-9932-e0b6f7170046,Ian Brown,28,Male,Employed,Local government officer,9919.51,PhD,Own,Single,736,Low,0.31,0.05,49,C,87,85
010c80cf-c44a-4f44-934c-6bf711f12612,Blake Woodward,30,Male,Employed,Commercial art gallery manager,9263.66,Master,Rent,Single,643,Medium,0.73,0.28,100,C,87,39
a8ab7b2a-48da-4443-800b-e0ce710ee67a,Lorraine Becker,23,Male,Employed,"Scientist, clinical (histocompatibility and immunogenetics)",13337.85,PhD,Own,Single,811,Low,0.3,0.15,10,D,96,68
849dc152-7408-41ce-87ff-057e89af7911,Jessica Lowe,25,Male,Self-employed,Dance movement psychotherapist,14707.41,Bachelor,Own,Married,761,Low,0.93,0.1,67,B,99,29
74ab8197-536e-413f-b84a-45c0781c8351,Caleb Williamson,26,Male,Employed,"Psychotherapist, dance movement",4782.21,Bachelor,Rent,Single,657,Medium,0.2,0.09,22,A,39,11
a7268c9d-b3bd-480d-a0d2-14043826c647,Marc Clark,22,Female,Self-employed,Chief of Staff,6372.4,Bachelor,Own,Married,552,Medium,0.44,0.41,65,D,36,89
9aa5581d-482a-4118-92aa-0622962c032b,Shane Thomas,26,Female,Employed,Sales executive,13883.8,Bachelor,Own,Married,595,Medium,0.42,0.34,69,C,91,45
390537aa-93ec-443f-b6cf-23813f4a652d,Jerome Ramos,24,Female,Self-employed,Estate agent,8104.33,PhD,Rent,Single,357,High,0.11,0.33,28,B,16,7
ce756bd1-7ed9-4c41-8bae-5dae084befe8,Samantha Harris,29,Female,Employed,"Administrator, sports",14217.0,Master,Rent,Married,434,High,0.28,0.49,93,B,77,81
daeaab3e-4b44-4290-971d-b5d2e247b9bc,Sarah Weber,26,Male,Self-employed,Barrister's clerk,4722.38,Bachelor,Own,Married,568,Medium,0.29,0.27,85,B,44,50
77f1fa31-71ba-4c51-a00e-6d7e95392516,Mallory Gibbs,29,Male,Employed,Medical sales representative,13356.13,PhD,Own,Married,363,High,0.38,0.24,61,A,22,51
111a783c-ac4a-4923-b5e1-1d3546e6668e,Alison Norris,30,Male,Employed,Tour manager,4321.65,PhD,Own,Married,748,Low,0.88,0.35,96,D,16,75
bdba76c9-c93c-421d-be71-74aab31433cb,Kayla Padilla,23,Male,Self-employed,Environmental consultant,10189.97,PhD,Own,Married,707,Low,0.7,0.47,98,A,80,61
4e25ad38-3e28-4d5e-9faf-476e5b2868df,Tyler Phillips,22,Male,Employed,Archaeologist,11686.22,Master,Own,Married,404,High,0.3,0.06,52,D,21,43
32f0a86f-8a7f-4c32-a3fc-4a70e1dc7ad9,Stephen Nash,26,Female,Self-employed,Economist,12165.97,Master,Rent,Single,532,Medium,0.57,0.46,64,A,61,72
ced9c2f5-a6b0-4ef9-8747-cb671ff1b8c9,Phillip Soto,21,Female,Self-employed,Technical author,13415.77,Master,Own,Single,631,Medium,0.91,0.49,39,D,17,38
511d7bfe-20fa-47df-9e9f-715b360f9f3d,Donald Allen,24,Female,Employed,Company secretary,12300.14,PhD,Rent,Single,751,Low,0.52,0.36,80,D,33,44
9a073f0b-9795-4da4-9c51-8c2bd4ed1b4f,David Powers,25,Male,Self-employed,Operations geologist,13952.34,Master,Rent,Married,438,High,0.75,0.44,19,C,5,20
0f268cb9-ca87-4b70-a6d9-e31c17def741,Brittany Rodriguez,21,Male,Employed,Water quality scientist,8140.93,Bachelor,Rent,Single,325,High,0.85,0.28,26,A,34,41
528fffa9-62cc-493a-8d6d-ad2b405722a0,Dominic Cook,26,Male,Employed,Research scientist (physical sciences),3299.87,PhD,Rent,Married,746,Low,0.08,0.14,93,C,80,48
54c4d079-6926-42fd-bb4c-e7a574da3631,Dustin Robinson,25,Female,Employed,"Pharmacist, community",6407.13,Bachelor,Own,Married,725,Low,0.97,0.1,95,C,69,56
1a24d5e1-6d8d-4a4e-a6d6-bf0920107e8c,John Leon,29,Male,Employed,Chief Financial Officer,11396.93,Bachelor,Own,Single,496,High,0.36,0.27,67,A,74,4
0f18ce36-9bcd-4df8-b0dc-832f79d740b3,James Williams,30,Male,Employed,Company secretary,5108.87,PhD,Rent,Married,414,High,0.61,0.26,27,B,90,14
f98fac8e-8c81-498e-a481-59cba47f22d4,Angel Hunt,27,Female,Self-employed,Medical laboratory scientific officer,10794.62,Bachelor,Own,Single,423,High,0.49,0.18,58,B,68,28
5c6d00fe-7d15-402a-a836-8fb70d3ee4ff,Willie Turner,29,Female,Self-employed,"Therapist, sports",11608.91,PhD,Own,Married,676,Medium,0.66,0.21,82,D,24,29
251bde82-c81e-4192-bbf5-f00e88dd50ff,Kimberly Lynch,23,Female,Self-employed,"Engineer, biomedical",3637.79,Bachelor,Own,Married,407,High,0.72,0.01,29,C,64,36
86722606-8751-4ae0-80a1-b65f63725e62,Valerie Watkins,22,Male,Self-employed,Contracting civil engineer,7206.13,Master,Own,Single,818,Low,0.11,0.26,34,B,38,94
d7dc137e-348a-4ded-a3d2-ceb8f25b5408,Nathan Mcmahon,30,Female,Employed,Learning disability nurse,4722.69,Bachelor,Own,Married,733,Low,0.37,0.39,9,C,45,59
f711206d-8446-46d2-96f1-55ed7f07e9c7,Mary Fields,26,Male,Self-employed,Research scientist (physical sciences),10837.62,Master,Rent,Single,782,Low,0.18,0.42,78,C,84,86
9fa3e383-9b9f-45e4-bc64-4a6192ebbeec,Rachel Parker,30,Male,Self-employed,Cartographer,4718.47,Bachelor,Rent,Single,390,High,0.79,0.27,85,C,88,16
5cc1536d-1fc2-43ba-962c-6d8a8bc2fcfb,Danielle Rodriguez,27,Female,Self-employed,"Buyer, industrial",14785.9,PhD,Rent,Single,565,Medium,0.77,0.33,19,C,8,81
2f3f159e-a39e-4676-a504-d5f8de2ad42a,Ellen Martin DDS,30,Female,Self-employed,Psychiatric nurse,11871.35,PhD,Rent,Married,610,Medium,0.56,0.43,44,D,93,15
4288a7bb-0f17-4192-a438-22d80e4f1f60,Nancy Grant,24,Female,Self-employed,"Social research officer, government",11508.12,PhD,Rent,Single,590,Medium,0.5,0.21,65,B,50,44
9f61b53b-d018-4ffb-9f8e-1864a2908703,Erin Davis,23,Female,Employed,Medical illustrator,7799.07,Bachelor,Rent,Single,803,Low,0.5,0.15,53,D,3,25
4bc8cdbc-041f-4179-9542-1db873161328,Brian Roberts,22,Female,Employed,"Editor, commissioning",5828.04,Bachelor,Rent,Single,687,Medium,0.91,0.02,82,A,94,38
a253e4dc-0aa9-48ca-8f17-865292a1f1c4,Larry Castillo,30,Female,Self-employed,Systems analyst,6528.08,Master,Own,Single,678,Medium,0.61,0.16,82,D,70,6
6a7011bb-b058-4e4d-a1dc-2579cf7946b4,Dennis Barr,24,Female,Self-employed,Community development worker,6699.82,Master,Rent,Married,605,Medium,0.65,0.29,56,A,23,89
d6bfc199-c53c-4ed5-8830-71105bb2ebaf,Kathryn Adams,24,Male,Self-employed,Transport planner,12777.95,Master,Own,Married,373,High,0.67,0.21,70,D,7,20
d0799b83-2b07-476c-b871-009b24ad30c6,Brandon Buchanan,24,Male,Self-employed,Research scientist (physical sciences),6386.66,PhD,Rent,Single,577,Medium,0.25,0.06,76,A,66,64
64fd3a7e-90e6-4f54-8a0d-14216bbcd1c3,Donald Williams,29,Male,Employed,Quantity surveyor,12657.66,Master,Own,Married,551,Medium,0.3,0.08,12,A,70,55
59646aec-a65b-4805-9b76-f776a1dab822,Shawn Hampton,25,Male,Employed,Hydrogeologist,6629.94,PhD,Own,Married,830,Low,0.11,0.48,27,B,79,59
bf7328dc-6a90-4599-b2ad-4448e90b929a,David Chapman,22,Female,Self-employed,Fisheries officer,9256.07,Bachelor,Rent,Single,351,High,0.56,0.42,17,C,41,57
7f38edc4-ba81-4414-8add-ff631f5d7fe3,Stephanie Phillips,29,Male,Employed,Administrator,11060.98,PhD,Own,Single,357,High,0.01,0.23,62,A,91,8
6c36af15-aed2-4a10-b8fc-0e1b253ff4a4,Alyssa Johnson,22,Female,Employed,Health service manager,4450.77,PhD,Rent,Married,358,High,0.43,0.24,45,B,81,11
a08b6237-6584-4783-adbb-48d7b620a12f,Nichole Brown,22,Female,Self-employed,Accounting technician,12009.83,PhD,Rent,Married,482,High,0.86,0.03,29,C,82,65
cd4c2c4c-96bf-4a95-8c78-24e73c3c85d1,Alvin Evans,22,Female,Self-employed,Art gallery manager,13242.86,Bachelor,Own,Married,329,High,0.86,0.07,90,B,82,43
ffaeccc3-5853-44ba-9f43-b912be2922cb,Miranda Turner,22,Male,Employed,Call centre manager,13005.66,Bachelor,Own,Married,701,Low,0.28,0.38,34,C,80,66
b6894b8c-43e5-44cb-9ec2-b48f6f75aa21,John Marks,28,Male,Employed,Theatre manager,7765.56,PhD,Rent,Married,796,Low,0.65,0.08,7,A,79,77
bd6fc8a7-9aed-4f61-a740-97de2f799d4f,Seth Horn,24,Male,Self-employed,Product manager,5004.49,PhD,Own,Single,641,Medium,0.94,0.46,79,C,85,31
ab40fe57-2a08-4084-8af8-a71b6ec49576,Rebecca Mathews,22,Male,Self-employed,Child psychotherapist,6340.8,PhD,Own,Married,584,Medium,0.82,0.13,7,A,85,38
fc92d3d4-8675-40f7-b4b0-ffe314951adf,Daniel Pruitt,21,Female,Employed,Biomedical engineer,13814.77,Master,Rent,Single,740,Low,0.6,0.1,65,A,35,87
d880bb82-ee98-4cbd-835b-d170ab98b998,Katrina Davis,30,Male,Self-employed,"Journalist, broadcasting",8280.41,Bachelor,Own,Single,848,Low,0.35,0.05,80,C,97,53
b1a18deb-6ae5-4679-9a7a-031e6667fb05,Taylor Ware,25,Female,Employed,Immunologist,10052.52,PhD,Own,Married,332,High,0.57,0.06,97,D,95,77
488c8aab-7c21-4692-9e9d-b2a4a8a352f5,Jeff Jones,27,Male,Self-employed,Warehouse manager,11649.74,PhD,Rent,Single,742,Low,0.31,0.02,29,D,98,92
6379f1f9-3dc1-4126-ae9f-08fe5b8d0469,Hector Armstrong,29,Female,Employed,Government social research officer,13241.24,Master,Rent,Married,821,Low,0.69,0.16,83,B,3,91
a0f43b01-9707-4c1c-9ba2-52df7f583e5f,Crystal Moran,22,Male,Employed,Scientific laboratory technician,6754.85,Bachelor,Own,Single,368,High,0.6,0.37,22,D,59,7
4497e75c-1805-4de8-9a42-3ac79c10c154,Cynthia Sparks,22,Female,Self-employed,Optometrist,12917.76,PhD,Own,Single,491,High,0.31,0.12,2,B,40,5
a9a50e73-163b-4add-bf51-b4ec883e7bb6,Justin White,25,Female,Employed,Clinical embryologist,12272.87,PhD,Own,Married,583,Medium,0.56,0.2,90,B,86,7
1111665a-d481-418f-8b3d-5b21835aceb4,Amanda Khan,21,Male,Employed,"Engineer, water",8258.37,PhD,Rent,Married,436,High,0.7,0.42,65,B,73,22
fe9d323a-5221-4683-a8d7-07c1ead3f4ac,Holly Obrien,24,Female,Employed,"Engineer, agricultural",9673.6,Bachelor,Own,Single,520,Medium,0.45,0.28,99,C,33,44
12ca3ad3-4699-4496-a938-98f752913001,Lisa May,24,Female,Employed,Data processing manager,4062.96,Bachelor,Own,Married,436,High,0.47,0.33,5,C,7,26
d45b43b4-6415-45f1-9b58-f927511ef223,Melanie Brown,26,Female,Employed,Primary school teacher,14984.58,Bachelor,Rent,Single,514,Medium,0.7,0.19,70,C,39,93
bb5af976-a57a-4896-a13f-d2ac0396a714,Michael Johns,29,Female,Self-employed,Conference centre manager,8668.85,Master,Own,Single,552,Medium,0.03,0.41,93,D,26,91
b70f4103-3b04-4bfb-93e9-feed512da86b,Katherine Evans,30,Female,Self-employed,Manufacturing engineer,9853.36,Master,Rent,Single,669,Medium,0.41,0.12,4,D,11,21
f3981120-188a-4282-8389-a8e2b6f4b0d8,Emma Rogers,26,Female,Self-employed,Careers information officer,14803.01,Bachelor,Rent,Single,673,Medium,0.06,0.46,28,B,59,54
3c5ec77e-0e5d-4289-8da1-9b0afca725e6,Leah Edwards,21,Male,Self-employed,Publishing rights manager,13389.77,PhD,Rent,Married,350,High,0.54,0.07,38,D,65,25
d1bb00b3-b493-4085-ad16-6d7dee11d97f,Dylan Graham MD,24,Male,Employed,Health visitor,8231.95,PhD,Rent,Single,657,Medium,0.48,0.09,36,A,83,95
0cf4dd2c-9085-434a-b8ae-663b1ca5a9ef,Christopher Cummings,29,Female,Employed,Equities trader,6431.99,Bachelor,Rent,Married,507,Medium,0.42,0.19,53,A,22,64
8516bdff-86e4-41c4-9ad3-41f3da3e64db,Katie Burns,27,Female,Employed,Health and safety inspector,13926.23,Bachelor,Rent,Single,835,Low,0.2,0.17,8,A,40,29
c1b3803c-5dad-4dde-a2b4-3a2f822aa79c,Jacob Watson,21,Male,Employed,Health service manager,6144.74,PhD,Rent,Single,316,High,0.14,0.26,83,B,97,100
336f4749-b55a-4761-bbd0-05f9910f35fe,Monique Lam,27,Female,Employed,Forensic scientist,12146.96,PhD,Rent,Single,418,High,0.18,0.0,32,A,75,40
9c59c1fc-7ea4-4498-ae2d-6258708bead3,Stanley Jimenez,30,Male,Employed,Land/geomatics surveyor,4170.98,PhD,Rent,Married,637,Medium,0.46,0.17,49,A,64,45
620cb3b0-d52a-4005-ba29-0bc0a4582b45,April Holden,30,Male,Self-employed,"Conservation officer, nature",7556.62,Master,Rent,Married,459,High,0.57,0.44,38,A,37,61
041f23e6-0025-4aef-8b50-7246a36901b1,Juan Clark,22,Female,Employed,English as a second language teacher,13990.63,PhD,Own,Married,724,Low,0.12,0.47,89,D,21,26
98d3bcbe-d0ce-4ef1-b310-3c0995fb130d,Susan Richardson,30,Female,Self-employed,Market researcher,13938.34,Master,Rent,Single,816,Low,0.48,0.22,77,C,96,86
3cade982-1ea7-4750-8bb9-76c8b881ebb6,Aaron Foster,21,Male,Employed,Television production assistant,8519.53,Master,Rent,Single,430,High,0.96,0.29,83,A,74,74
0703fd7a-13d6-4dc6-bb8f-54bc0c6e96e4,Peggy Williams,24,Female,Self-employed,Civil Service administrator,7705.29,Bachelor,Rent,Single,409,High,0.89,0.36,67,C,89,63
3b1362fd-a936-45d4-9c27-369ade360bca,Rachel Martin DDS,24,Female,Employed,"Surveyor, quantity",5917.51,Bachelor,Own,Married,477,High,0.65,0.18,68,C,19,83
903f55dc-002a-4d4f-9dea-b0174f28c8db,Anthony Mayo IV,27,Male,Self-employed,Astronomer,4774.3,PhD,Own,Single,647,Medium,0.1,0.1,56,D,76,41
6179849e-c5bc-409b-a8b5-97ba36026070,Ann Brown,24,Female,Employed,"Copywriter, advertising",10088.24,Master,Rent,Single,372,High,0.72,0.4,28,D,15,32
881c6c8a-3b1c-470d-9d8a-4fe2afe963eb,William Washington,28,Male,Employed,Radiation protection practitioner,4610.61,Bachelor,Rent,Married,554,Medium,0.09,0.3,45,D,74,7
7d7ecc78-3337-40e0-a642-fe701291b3ab,Timothy Mccarthy,30,Female,Self-employed,Jewellery designer,12010.8,PhD,Own,Married,591,Medium,0.4,0.08,73,A,53,50
13db840e-051e-45a7-8f6c-d257590fbb13,Kyle Garcia,29,Female,Employed,Systems developer,12332.84,PhD,Rent,Married,533,Medium,0.01,0.22,26,A,37,28
c5b9d5a1-c73c-43c2-849e-e7bb56c5c4e9,Brenda Perez,28,Female,Self-employed,Clinical psychologist,4879.0,Master,Rent,Married,466,High,0.29,0.22,39,A,67,17
ddfa5ec5-11dc-4e82-a1b1-d0df2c3f0c02,Joshua Reeves,29,Female,Employed,Politician's assistant,10595.92,Master,Rent,Married,740,Low,0.64,0.19,91,C,90,27
a55681fa-67bd-4a90-a1c7-913027c2a40d,Jennifer Carr,29,Male,Self-employed,Software engineer,9390.32,PhD,Rent,Single,763,Low,0.75,0.43,34,C,77,2
a46fb072-81c2-4d6b-aa48-48e73ff4aa96,Brian Barnes,30,Female,Self-employed,Fine artist,4925.91,Master,Own,Married,762,Low,0.72,0.28,44,B,25,4
d812c063-1ff9-42fd-ac03-654cd61b6c76,Brian Porter,23,Male,Employed,Multimedia programmer,11965.2,Master,Rent,Single,648,Medium,0.03,0.2,53,C,78,7
8a644ab9-1d35-4165-9a6d-a2ec78af469b,Rachel Stephens,21,Female,Self-employed,Radio broadcast assistant,12744.9,Bachelor,Rent,Single,680,Medium,0.49,0.11,47,A,25,70
c314c7e1-dac5-4842-b919-1468230e61ab,Clayton Smith,28,Female,Employed,Computer games developer,5112.96,PhD,Own,Married,554,Medium,0.67,0.11,25,B,16,57
468b59a8-07a7-4a89-a9a0-4f14c7ece2d4,Adam Simpson,23,Male,Employed,Statistician,13408.54,Bachelor,Own,Married,442,High,0.94,0.2,95,C,9,88
bf55458b-57dc-4ab3-98a0-e5938e454d59,Jimmy Weeks,28,Female,Self-employed,Podiatrist,6417.58,PhD,Own,Married,687,Medium,0.13,0.03,22,D,24,15
14957983-a52d-47e6-970d-48cf34158023,John Reynolds,27,Male,Employed,Pension scheme manager,8719.78,Bachelor,Rent,Single,842,Low,0.32,0.26,33,B,31,14
e4bc31e8-a835-43a6-a21c-acc06b235d4b,Mr. Brandon Russell DVM,29,Female,Self-employed,"Designer, industrial/product",4477.51,PhD,Rent,Single,760,Low,0.36,0.48,91,A,71,83
4a222c25-99cd-423d-bf86-bdfcaf920203,William Best,29,Male,Self-employed,Environmental manager,6950.95,Master,Rent,Married,829,Low,0.51,0.21,80,D,71,11
b286307a-70d2-4365-98d7-cf7d1642d893,Michael Gregory,26,Male,Employed,Higher education lecturer,5898.13,PhD,Own,Married,520,Medium,0.3,0.39,70,C,38,27
23253f5d-71cf-477e-ae6b-0c13a475f65e,Maureen Smith,28,Male,Self-employed,Barrister,3229.88,Bachelor,Own,Married,769,Low,0.55,0.13,24,A,95,16
052c47c5-a4f8-4543-8556-d8816f9386e2,Frederick Morris,26,Female,Self-employed,Television/film/video producer,10772.34,Master,Rent,Single,532,Medium,0.51,0.32,96,A,52,39
b88e7b4e-dc06-4c66-bf54-59b0d18dd251,Patricia Carter,21,Female,Self-employed,"Therapist, nutritional",13015.75,PhD,Own,Married,659,Medium,0.38,0.16,82,D,83,3
f1f4bd88-bff5-4d5d-a4fd-d7df224e16d1,Teresa Hall,25,Female,Employed,Oceanographer,10228.27,Bachelor,Rent,Married,373,High,0.81,0.48,36,B,47,98
a0924d88-419e-40eb-a4b7-c552095dae18,Jamie Schneider,23,Female,Employed,"Surveyor, land/geomatics",9453.75,Master,Rent,Married,729,Low,0.52,0.47,81,D,35,90
6a2c4348-6ce1-461e-8e2c-4498849fd60d,Melinda Smith,22,Male,Employed,Dancer,7678.14,PhD,Own,Married,373,High,0.87,0.41,49,C,31,37
7fb3b153-3fec-49b3-9f0d-68bcbb196fe0,Andrew Thompson,25,Female,Employed,Ship broker,11541.0,PhD,Rent,Single,634,Medium,0.92,0.17,33,A,17,99
c2ea7b31-2d7a-4790-99c4-e5e49e393fe6,Robert Yoder,21,Male,Self-employed,"Teacher, secondary school",8265.28,Master,Own,Single,343,High,0.59,0.09,49,C,71,92
7e6fea08-8bc0-4b28-8cb8-81adbac17ee5,Michael Miller,24,Male,Self-employed,"Programmer, multimedia",4809.71,Bachelor,Own,Married,693,Medium,0.03,0.26,79,D,94,45
c32e7365-564c-49e7-a76a-de47b5d9a583,Laura Adams,30,Female,Self-employed,"Exhibitions officer, museum/gallery",13897.63,Bachelor,Rent,Single,689,Medium,0.01,0.16,77,D,98,87
ea74ebd5-6d56-4649-8802-7439e42b9101,Brandon Garner,24,Male,Self-employed,Arts administrator,6089.88,Bachelor,Rent,Married,665,Medium,0.43,0.3,71,C,57,42
368fb0da-d820-454a-9cbb-46f9a4cde42f,Samantha Valdez,29,Female,Employed,"Engineer, agricultural",6609.21,Master,Rent,Married,369,High,0.85,0.42,87,C,46,75
5c940165-dc54-4711-8625-e7b839431743,Amanda Hammond,25,Female,Employed,Energy manager,12308.18,Bachelor,Rent,Married,447,High,0.15,0.12,47,D,79,41
53adfdd3-41b8-4d81-9763-5ba949e31ee2,Michelle Meyer,28,Male,Self-employed,Translator,4408.1,Bachelor,Own,Married,819,Low,0.3,0.18,62,D,62,90
a5a7c28b-224d-4128-b851-446eb11a74d5,Kimberly Wu,28,Male,Employed,Sales executive,6288.23,PhD,Rent,Married,766,Low,0.21,0.24,68,C,51,42
764a177d-d6b3-4e84-962e-1eb1b6c59957,Chelsea Morton,22,Male,Employed,Occupational hygienist,8284.87,Master,Own,Single,580,Medium,0.38,0.14,82,C,3,71
369e9ef5-7850-43f6-b681-b9898aad3f54,Jonathan Smith,30,Female,Self-employed,"Psychologist, educational",10851.66,Bachelor,Rent,Married,786,Low,0.19,0.35,17,D,56,39
eb2c6be6-5254-41ab-b1ae-9e49f187527b,Nicholas Fry,23,Female,Self-employed,Ship broker,6712.89,Bachelor,Rent,Married,740,Low,0.87,0.4,50,A,71,85
35691e77-2190-4208-b5e4-39df200f63b6,Samantha Harris,28,Female,Employed,Barista,6546.49,Master,Rent,Single,774,Low,0.2,0.03,11,A,1,50
3ead489b-a2b5-4b9f-92a9-ff0a60f5accc,Christopher Snow,24,Male,Self-employed,Publishing copy,4298.61,Bachelor,Own,Single,355,High,0.2,0.1,59,C,75,29
254dde30-76ca-4902-a640-4dc3f1ea5321,Crystal Cook,23,Female,Self-employed,"Administrator, local government",4590.51,Master,Rent,Married,755,Low,0.92,0.32,11,A,5,76
49aded45-8da6-4aa8-b68c-6861a1619f92,Robin Villa,22,Female,Employed,Technical author,13396.86,Bachelor,Rent,Married,569,Medium,0.46,0.48,7,D,84,28
a4d015ed-29e3-479c-b397-743dc5a21801,Frances Young,26,Female,Employed,Solicitor,6468.75,PhD,Rent,Single,444,High,0.41,0.23,32,B,3,59
a0c29070-9acf-4eaf-a358-bf24ca8d3679,Kathy Hendrix,28,Female,Employed,Product designer,3542.88,PhD,Own,Single,337,High,0.88,0.39,29,C,20,37
20372be0-23b7-46c0-93f9-72f71c80d7f6,Peter Collins,22,Female,Employed,Social researcher,10201.23,Master,Rent,Single,495,High,0.84,0.22,6,C,82,83
e70a0ff2-82d2-4c9c-b4bc-210d8914fa5c,Joshua Wilson,27,Male,Employed,"Conservation officer, historic buildings",7695.04,Bachelor,Own,Single,686,Medium,0.84,0.25,21,A,64,72
103443a4-d125-4815-b75a-8555332f4ceb,Olivia Shaffer,28,Female,Employed,Financial adviser,3529.63,PhD,Own,Married,773,Low,0.59,0.46,65,A,60,31
685a6f7d-fadd-47bb-b573-7bf859f6aee6,Carolyn Wiley,27,Female,Self-employed,Personal assistant,4951.52,Master,Rent,Married,391,High,0.67,0.39,8,B,92,42
14b23a2f-dcef-4c51-885a-e37caf4b9f7a,Joshua Li,29,Female,Self-employed,Food technologist,11697.03,Bachelor,Own,Single,762,Low,0.23,0.31,13,A,88,96
de3189c7-0c25-4a49-9b5b-e88098771ce7,Tina Rodriguez,25,Female,Self-employed,"Optician, dispensing",7878.06,Bachelor,Rent,Single,382,High,0.35,0.35,4,A,49,82
556335e9-885f-4e66-a204-1c5a6de44062,Anna Mendoza,30,Female,Self-employed,Cytogeneticist,6171.75,Master,Own,Married,345,High,1.0,0.1,15,B,99,16
aca33e76-e725-4303-bf7c-3fc64b4e7be3,Sarah Short,24,Male,Employed,Pharmacologist,8389.19,Bachelor,Rent,Single,516,Medium,0.54,0.44,22,D,27,18
078db4ed-517b-4e6f-b5d4-e40f211dfa9e,Ryan Jenkins,28,Female,Employed,Private music teacher,11773.66,Bachelor,Rent,Single,658,Medium,0.03,0.08,16,B,82,59
fc504bd0-1e38-4e22-91cf-6d0a548aa64d,Christine Christian,30,Male,Self-employed,"Social research officer, government",8782.14,Bachelor,Own,Single,811,Low,0.91,0.27,43,D,17,100
cacd032a-e51a-4372-944e-f8bb677c50b4,Ashley Zimmerman,24,Female,Employed,Technical author,3241.96,Bachelor,Own,Married,848,Low,0.84,0.47,36,D,98,36
475d44b4-4d18-4b6d-9507-bcca5eceea5c,James Boyer,27,Male,Employed,Psychiatrist,6901.11,PhD,Own,Single,370,High,0.06,0.17,46,D,5,86
c3485e05-1f0d-4f95-ae14-674f6d613da5,William Sims,21,Male,Employed,"Scientist, physiological",10671.68,PhD,Own,Single,413,High,0.17,0.33,65,B,50,63
